slope_ET,slope_Q,slope_Sed,model
3.610546316,-0.005444074,-0.000677124,CNRM_CM5_RCP45
-0.862842705,-0.417154975,-0.020212204,CNRM_CM5_RCP45
3.751609174,0.33283452,0.000108956,CNRM_CM5_RCP45
1.832327337,0.024812724,0,CNRM_CM5_RCP45
-0.142439999,0.570378824,0.001024676,CNRM_CM5_RCP45
-0.104151666,0.101672786,-0.010690262,CNRM_CM5_RCP45
3.348865653,0.466397311,0.000552359,CNRM_CM5_RCP45
-0.387265468,0.007303203,4.61E-05,CNRM_CM5_RCP45
2.176561975,0.012417677,-1.86E-06,CNRM_CM5_RCP45
3.048899681,0.008527745,1.40E-06,CNRM_CM5_RCP45
2.373342917,0.183341106,0.00061648,CNRM_CM5_RCP45
-0.002512545,0.151541262,0.002526269,CNRM_CM5_RCP45
0.529515021,0.207084962,0.000280479,CNRM_CM5_RCP45
-0.366745472,0.334208268,0.133553701,CNRM_CM5_RCP45
0.126658995,0.031686343,0.001416575,CNRM_CM5_RCP45
0.220011477,-0.000680328,3.20E-06,CNRM_CM5_RCP45
0.02591951,0.179723765,0.032003902,CNRM_CM5_RCP45
0.287458939,0.327492738,-0.000119471,CNRM_CM5_RCP45
0.221711572,0.257131798,0.009387433,CNRM_CM5_RCP45
0.466975922,0.242956613,-0.002447646,CNRM_CM5_RCP45
-0.281475363,1.226778466,0.000792308,CNRM_CM5_RCP45
0.346670164,1.415946992,-0.009064546,CNRM_CM5_RCP45
-0.004906803,1.186070695,0.00018021,CNRM_CM5_RCP45
-0.256369158,1.441240519,0.002904456,CNRM_CM5_RCP45
-0.281849273,0.121072177,0.050657983,CNRM_CM5_RCP45
-0.302179701,0.029313842,0.000308592,CNRM_CM5_RCP45
-0.170602566,0.046184191,0.000131166,CNRM_CM5_RCP45
-0.335984744,0.029617559,0.0004884,CNRM_CM5_RCP45
0.084798932,0.034520679,0,CNRM_CM5_RCP45
-0.145747932,0.011129724,0.000416771,CNRM_CM5_RCP45
-0.47039375,0.094571249,0.006185163,CNRM_CM5_RCP45
-0.251690306,0.138834928,1.84E-05,CNRM_CM5_RCP45
-0.230030244,0.001762288,5.50E-06,CNRM_CM5_RCP45
-0.229698597,0.230641,0.007498876,CNRM_CM5_RCP45
-0.375212718,0.460636192,0.017726286,CNRM_CM5_RCP45
-0.797458436,0.190473261,0.008608838,CNRM_CM5_RCP45
1.839375263,0.609587444,0.002849972,CNRM_CM5_RCP45
-0.545406848,0.462637215,0.017414977,CNRM_CM5_RCP45
-0.592096087,0.557424631,0.084655708,CNRM_CM5_RCP45
-0.974356429,0.497760571,0.067662701,CNRM_CM5_RCP45
-0.094729176,1.22114271,0.00020753,CNRM_CM5_RCP45
-0.033106887,0.439042766,0.039324419,CNRM_CM5_RCP45
0.305563271,0.08879503,5.93E-05,CNRM_CM5_RCP45
0.461982871,0.058875609,1.11E-05,CNRM_CM5_RCP45
1.704950358,0.005662567,0,CNRM_CM5_RCP45
0.552668157,0.157291184,0.004880266,CNRM_CM5_RCP45
0.210501985,0.399606915,0.010744969,CNRM_CM5_RCP45
1.738411237,0.144957474,0.000585806,CNRM_CM5_RCP45
-0.861914166,0.183690821,0.000120807,CNRM_CM5_RCP45
0.219809733,0.156962858,0.0043089,CNRM_CM5_RCP45
0.967176062,0.014757234,9.72E-05,CNRM_CM5_RCP45
1.682339479,0.002355875,3.47E-07,CNRM_CM5_RCP45
0.97617216,0.010562433,7.20E-06,CNRM_CM5_RCP45
-0.520231708,0.000611717,4.03E-07,CNRM_CM5_RCP45
-0.216793252,0.00303272,5.36E-06,CNRM_CM5_RCP45
0.145774044,0.360038428,0.156787466,CNRM_CM5_RCP45
0.414594041,0.260856792,0.029219835,CNRM_CM5_RCP45
0.082066251,0.653171366,0.393245108,CNRM_CM5_RCP45
0.230441139,0.446663495,0.183846746,CNRM_CM5_RCP45
0.358318169,0.46226624,0.029509409,CNRM_CM5_RCP45
-2.158402806,-1.121490038,0.000126683,CNRM_CM5_RCP45
-0.247160269,0.127020343,0.001083587,CNRM_CM5_RCP45
-0.221149413,0.318644471,0.00320568,CNRM_CM5_RCP45
-0.140032659,0.229186544,0.000795254,CNRM_CM5_RCP45
-0.859479265,0.24221671,0.00520227,CNRM_CM5_RCP45
0.090187058,0.263731513,0.00469039,CNRM_CM5_RCP45
1.444511371,0.430355249,0.001063914,CNRM_CM5_RCP45
-0.264884107,0.215073289,-0.000747216,CNRM_CM5_RCP45
1.763228846,0.212965111,9.39E-06,CNRM_CM5_RCP45
-0.510813562,0.805735896,0.015846249,CNRM_CM5_RCP45
0.487755188,0.529116162,0.009565888,CNRM_CM5_RCP45
1.818986477,0.334106496,-0.000387752,CNRM_CM5_RCP45
0.07458788,0.35442888,0.004927068,CNRM_CM5_RCP45
3.098829405,0.35304877,-0.000114328,CNRM_CM5_RCP45
0.088517727,0.477429511,0.000320243,CNRM_CM5_RCP45
-0.011338903,0.745329338,0.004821422,CNRM_CM5_RCP45
0.468121472,1.862851079,2.62E-05,CNRM_CM5_RCP45
1.713464758,0.030131205,0,CNRM_CM5_RCP45
1.670402298,0.020798284,0,CNRM_CM5_RCP45
1.429961499,0.028917112,0.000182625,CNRM_CM5_RCP45
-1.618421836,-0.20594792,0.000261885,CNRM_CM5_RCP45
1.605853488,0.016531518,-1.33E-06,CNRM_CM5_RCP45
1.816746159,0.073164071,0,CNRM_CM5_RCP45
-0.142577169,0.045470209,0.00012315,CNRM_CM5_RCP45
-0.045103841,-0.057415429,0.001145142,CNRM_CM5_RCP45
1.57871089,0.004442408,0,CNRM_CM5_RCP45
1.593987461,0.002822048,-1.43E-06,CNRM_CM5_RCP45
-2.080657592,0.003869343,0.00015578,CNRM_CM5_RCP45
6.48302729,-0.154713361,-2.81E-06,CNRM_CM5_RCP45
1.341276688,-4.32E-05,0,CNRM_CM5_RCP45
1.698477102,0.151830406,-0.000894309,CNRM_CM5_RCP45
3.358563858,0.197319371,0.000272702,CNRM_CM5_RCP45
1.782073256,0.120924754,1.47E-05,CNRM_CM5_RCP45
0.048477029,0.355514294,0.199060985,CNRM_CM5_RCP45
3.129863948,0.3192776,-3.34E-06,CNRM_CM5_RCP45
1.822976476,0.03361771,0,CNRM_CM5_RCP45
0.65675521,0.004697026,3.35E-07,CNRM_CM5_RCP45
-0.144676001,0.032228628,3.99E-06,CNRM_CM5_RCP45
1.739504612,0.001104685,0,CNRM_CM5_RCP45
-0.151420628,-0.130272065,-0.006076409,CNRM_CM5_RCP45
-0.192445556,0.2265857,0.000491044,CNRM_CM5_RCP45
1.954865631,0.121200084,2.94E-06,CNRM_CM5_RCP45
0.137420634,0.207587936,0.000299793,CNRM_CM5_RCP45
-0.056452091,-0.189405551,-0.001460068,CNRM_CM5_RCP45
0.178969281,0.117403656,2.37E-05,CNRM_CM5_RCP45
0.066312696,0.238799944,0.001329841,CNRM_CM5_RCP45
0.265244505,0.168034509,4.03E-05,CNRM_CM5_RCP45
-0.868602001,0.05856676,0.004261734,CNRM_CM5_RCP45
0.023920416,0.113610974,0.000979959,CNRM_CM5_RCP45
0.010666296,0.14419602,0.000260655,CNRM_CM5_RCP45
1.85903906,0.098010264,-4.26E-06,CNRM_CM5_RCP45
-0.449837953,0.096340737,-0.00062846,CNRM_CM5_RCP45
1.863736494,0.018955512,0,CNRM_CM5_RCP45
-0.05515028,0.151393107,0.000768733,CNRM_CM5_RCP45
0.139145427,0.201074044,3.96E-05,CNRM_CM5_RCP45
1.048811846,0.043881876,0.000403326,CNRM_CM5_RCP45
0.281094326,0.04893286,0.00019531,CNRM_CM5_RCP45
0.061681541,0.127101677,0.000276996,CNRM_CM5_RCP45
1.743351996,0.512848211,-0.000287819,CNRM_CM5_RCP45
1.370426208,0.263676073,-0.000293728,CNRM_CM5_RCP45
0.600560264,0.148993219,0.001545461,CNRM_CM5_RCP45
2.303459297,0.160172686,1.93E-06,CNRM_CM5_RCP45
2.170941676,0.617489563,0.001070981,CNRM_CM5_RCP45
0.402950369,0.476017995,-0.00020743,CNRM_CM5_RCP45
3.233727354,0.269700973,0.000303242,CNRM_CM5_RCP45
2.525128773,0.617983251,0.008602141,CNRM_CM5_RCP45
1.757638657,0.303528511,-0.000199883,CNRM_CM5_RCP45
3.242703069,0.328213775,0.001710046,CNRM_CM5_RCP45
-1.626477605,0.110716626,2.30E-05,CNRM_CM5_RCP45
0.433271713,0.524206295,0.005038367,CNRM_CM5_RCP45
1.920960387,0.595605249,-0.000180261,CNRM_CM5_RCP45
0.505219505,0.430776191,0.004034895,CNRM_CM5_RCP45
0.209603231,0.024226319,0.002461002,CNRM_CM5_RCP45
2.629510186,0.021758419,2.39E-05,CNRM_CM5_RCP45
0.09773395,0.026031183,0.000244125,CNRM_CM5_RCP45
-1.23655237,0.017596433,0.000540731,CNRM_CM5_RCP45
-1.267680199,0.001051655,0.00047041,CNRM_CM5_RCP45
-5.773527845,0.028859073,0.001183369,CNRM_CM5_RCP45
-0.719836348,-0.033225872,0.000231105,CNRM_CM5_RCP45
-0.512438076,-0.026959738,6.24E-05,CNRM_CM5_RCP45
2.584531278,0.010721551,5.18E-06,CNRM_CM5_RCP45
3.809464473,0.080753186,0.000390116,CNRM_CM5_RCP45
3.65596316,0.068458654,0.003232832,CNRM_CM5_RCP45
0.988240055,0.010618784,3.35E-05,CNRM_CM5_RCP45
0.580133313,0.161435487,0.001735376,CNRM_CM5_RCP45
1.43777448,0.000235146,0,CNRM_CM5_RCP45
0.653326783,0.098607066,0.002845578,CNRM_CM5_RCP45
3.58034451,0.042661119,-3.17E-06,CNRM_CM5_RCP45
4.177728254,0.068757178,-2.42E-05,CNRM_CM5_RCP45
0.038106613,0.120682709,0.001130652,CNRM_CM5_RCP45
-0.544955076,0.16025166,0.00152192,CNRM_CM5_RCP45
-1.406014149,0.046407949,0.005629059,CNRM_CM5_RCP45
0.376313831,0.086327242,0.000729388,CNRM_CM5_RCP45
3.505682765,0.132947814,4.71E-05,CNRM_CM5_RCP45
0.120590793,0.129896685,0.000479265,CNRM_CM5_RCP45
0.396489479,0.130941452,0.000298172,CNRM_CM5_RCP45
1.13946387,0.81673674,0.001390496,CNRM_CM5_RCP45
0.530082033,0.042660163,9.17E-06,CNRM_CM5_RCP45
0.488826375,0.579690653,0.004526062,CNRM_CM5_RCP45
0.02346174,0.257541905,0.000194063,CNRM_CM5_RCP45
1.55698376,0.281682692,-1.61E-06,CNRM_CM5_RCP45
1.695335107,0.622532491,-0.001426783,CNRM_CM5_RCP45
-0.102118901,0.217425458,0.000518375,CNRM_CM5_RCP45
-0.548389311,0.00929143,0.000374665,CNRM_CM5_RCP45
1.858641234,0.139724223,-1.43E-06,CNRM_CM5_RCP45
2.119590004,0.223769829,9.18E-05,CNRM_CM5_RCP45
0.368008659,0.107092179,0.000403723,CNRM_CM5_RCP45
0.876326755,0.210629422,-0.000223569,CNRM_CM5_RCP45
4.62904801,0.159669253,-3.87E-05,CNRM_CM5_RCP45
-0.133712142,0.145776537,1.40E-05,CNRM_CM5_RCP45
0.37610137,0.173314194,0.000320522,CNRM_CM5_RCP45
-0.015154981,0.120959856,0.000263277,CNRM_CM5_RCP45
0.157648373,0.142445606,0.001306317,CNRM_CM5_RCP45
0.020648547,0.059361343,0.000195041,CNRM_CM5_RCP45
0.110158559,0.15618504,0.000426616,CNRM_CM5_RCP45
0.68940535,0.007520349,0.0003277,CNRM_CM5_RCP45
0.742383419,0.083563087,0.012711332,CNRM_CM5_RCP45
0.790257122,0.039964211,0.000231921,CNRM_CM5_RCP45
0.76577576,0.09559058,0.005424843,CNRM_CM5_RCP45
0.808618649,0.032580434,0.004360392,CNRM_CM5_RCP45
1.839039965,0.004553298,1.26E-06,CNRM_CM5_RCP45
2.317711197,0.386316609,0.000191782,CNRM_CM5_RCP45
0.214604679,0,0,CNRM_CM5_RCP45
0.750043292,0.035352929,1.77E-06,CNRM_CM5_RCP45
1.369797758,0.061481228,8.56E-05,CNRM_CM5_RCP45
1.665491626,-0.049161729,0.003017487,CNRM_CM5_RCP45
1.43100909,-0.008207128,-2.53E-05,CNRM_CM5_RCP45
0.577308044,0.079370405,0.00447803,CNRM_CM5_RCP45
0.678212472,0.005633257,0,CNRM_CM5_RCP45
-0.974695349,-0.248762293,0.000886723,CNRM_CM5_RCP45
-0.921839144,-0.266767464,0.001400498,CNRM_CM5_RCP45
-0.488819605,0.000310404,2.63E-07,CNRM_CM5_RCP45
0.212561197,0,0,CNRM_CM5_RCP45
1.288715116,0.193105115,0.000480132,CNRM_CM5_RCP45
0.783614669,0,0,CNRM_CM5_RCP45
0.638462662,-2.69E-06,0,CNRM_CM5_RCP45
1.179953326,0.328366659,0.016401392,CNRM_CM5_RCP45
0.349976884,-0.032834174,-0.000276532,CNRM_CM5_RCP45
0.889187757,0.026761997,0.022141156,CNRM_CM5_RCP45
-0.009524586,-0.001252493,-4.19E-05,CNRM_CM5_RCP45
1.700873172,0.270242962,0.000599788,CNRM_CM5_RCP45
1.585821534,0.227836717,-0.009924268,CNRM_CM5_RCP45
0.210986488,-0.008418459,-0.000288881,CNRM_CM5_RCP45
-1.288689334,-0.016961661,5.73E-05,CNRM_CM5_RCP45
1.230070332,0.131792766,0.000282212,CNRM_CM5_RCP45
0.775123217,-0.001709789,0.039262276,CNRM_CM5_RCP45
1.6212125,0.075191793,0.006891268,CNRM_CM5_RCP45
-0.435233061,-0.253004908,0.007811041,CNRM_CM5_RCP45
2.780983766,0.176239826,-0.003147026,CNRM_CM5_RCP45
0.404412478,0.004795679,0.000286007,CNRM_CM5_RCP45
0.522080423,-0.001779942,-1.05E-06,CNRM_CM5_RCP45
0.136914306,0.029008671,0.000337819,CNRM_CM5_RCP45
0.861816184,0.052065597,0.002456077,CNRM_CM5_RCP45
0.767751442,0.035109722,1.73E-07,CNRM_CM5_RCP45
0.11989403,-0.066493308,0.001814451,CNRM_CM5_RCP45
0.487467839,-0.018798463,-5.59E-07,CNRM_CM5_RCP45
-0.180987433,0.018477829,1.15E-06,CNRM_CM5_RCP45
0.599315564,0.001272915,1.38E-06,CNRM_CM5_RCP45
0.507736991,0.000885801,-5.80E-06,CNRM_CM5_RCP45
-0.397488137,-0.160357021,0.020438042,CNRM_CM5_RCP45
0.438573356,0.054478623,0.034808833,CNRM_CM5_RCP45
0.318213098,0.000430177,1.69E-05,CNRM_CM5_RCP45
0.611330428,0.082003656,0.003251118,CNRM_CM5_RCP45
-0.522323714,-0.212659448,0.001716486,CNRM_CM5_RCP45
1.303566145,-0.000666335,2.65E-05,CNRM_CM5_RCP45
-0.315514764,0.002670528,8.79E-05,CNRM_CM5_RCP45
-0.237076073,-0.000430736,0,CNRM_CM5_RCP45
1.05720511,0.017288014,0.006275028,CNRM_CM5_RCP45
0.421197311,0.224415519,0.001500425,CNRM_CM5_RCP45
2.228747613,0.126801029,5.89E-05,CNRM_CM5_RCP45
-1.899133782,-0.146021942,0.000236041,CNRM_CM5_RCP45
1.624551342,0.141935678,0.000436192,CNRM_CM5_RCP45
0.581617598,-0.001705825,-2.91E-05,CNRM_CM5_RCP45
0.575374748,-0.052502499,0.000235342,CNRM_CM5_RCP45
0.760436639,-0.051346377,0.003686589,CNRM_CM5_RCP45
0.3871402,-0.000971551,-1.00E-05,CNRM_CM5_RCP45
0.427308671,-0.012360896,7.27E-05,CNRM_CM5_RCP45
0.234914535,-0.028282195,0.00306643,CNRM_CM5_RCP45
0.168827845,0.004221467,0.006848899,CNRM_CM5_RCP45
-0.414939932,-0.038057273,0.00579593,CNRM_CM5_RCP45
0.421762729,0.005152337,9.40E-05,CNRM_CM5_RCP45
0.417558492,0.000221322,9.84E-06,CNRM_CM5_RCP45
-0.376495947,-0.100857754,0.003568146,CNRM_CM5_RCP45
-0.890081613,-0.260235392,0.013433408,CNRM_CM5_RCP45
-0.50487926,-0.136616855,0.004491698,CNRM_CM5_RCP45
0.119392078,-0.016849229,0.013327247,CNRM_CM5_RCP45
-0.023052845,-0.027439395,-0.004699944,CNRM_CM5_RCP45
0.349738741,-0.14049332,0.123806781,CNRM_CM5_RCP45
-0.090427734,0.089043851,4.78E-05,CNRM_CM5_RCP45
-0.574863372,-0.197611483,0.003649234,CNRM_CM5_RCP45
-0.195267688,-0.03773712,0.00175185,CNRM_CM5_RCP45
-0.299611594,-0.149031871,0.020639423,CNRM_CM5_RCP45
0.552181658,0,0,CNRM_CM5_RCP45
0.652605562,-0.011147948,2.40E-07,CNRM_CM5_RCP45
1.674731692,0.516064445,0.002141123,CNRM_CM5_RCP45
0.907136203,0,0,CNRM_CM5_RCP45
0.103108318,-0.092859358,0.000191698,CNRM_CM5_RCP45
0.796266201,-0.116230065,7.20E-06,CNRM_CM5_RCP45
0.65810881,0.001685191,2.10E-06,CNRM_CM5_RCP45
1.262559638,0.000337752,0,CNRM_CM5_RCP45
0.24120824,0,0,CNRM_CM5_RCP45
0.340066067,-0.335613747,0.007837735,CNRM_CM5_RCP45
1.124351593,0.106284325,0.000505193,CNRM_CM5_RCP45
0.738869935,0.079220008,0.006989412,CNRM_CM5_RCP45
-0.230298988,-0.128955998,-0.000379293,CNRM_CM5_RCP45
-0.83922836,0.017534006,0.000237992,CNRM_CM5_RCP45
0.229520461,-0.009581932,5.98E-06,CNRM_CM5_RCP45
-1.519049011,-0.005491441,0.001308989,CNRM_CM5_RCP45
-0.2064804,-0.121921623,0.000451252,CNRM_CM5_RCP45
0.457406826,-0.058029713,2.61E-05,CNRM_CM5_RCP45
-0.017364798,-0.030021595,0.000898502,CNRM_CM5_RCP45
0.417463847,-0.036286583,0.014703857,CNRM_CM5_RCP45
0.820608022,-0.050762388,-0.000324133,CNRM_CM5_RCP45
1.075569924,-0.040038624,1.83E-05,CNRM_CM5_RCP45
0.436172132,-0.007620489,0.002825514,CNRM_CM5_RCP45
1.459444572,-0.017466922,-0.000665463,CNRM_CM5_RCP45
0.994660661,0.068733945,0.004098977,CNRM_CM5_RCP45
0.873492721,0.450075162,0.002569432,CNRM_CM5_RCP45
0.121064104,-0.000205339,0.000142839,CNRM_CM5_RCP45
0.279956775,9.41E-05,3.35E-07,CNRM_CM5_RCP45
0.117794527,-0.002054925,2.84E-05,CNRM_CM5_RCP45
-0.128339071,-0.01635507,1.17E-05,CNRM_CM5_RCP45
0.419194471,-0.012701375,2.21E-05,CNRM_CM5_RCP45
0.431533866,-0.008382385,-1.12E-06,CNRM_CM5_RCP45
0.453420405,-0.030491782,-7.99E-05,CNRM_CM5_RCP45
1.331202013,-0.01533963,-4.95E-05,CNRM_CM5_RCP45
0.267641916,-0.03282495,0.001246411,CNRM_CM5_RCP45
0.424509671,-0.011322462,5.53E-05,CNRM_CM5_RCP45
0.283005389,-0.017456792,4.16E-05,CNRM_CM5_RCP45
-0.123074614,-0.006134263,4.47E-08,CNRM_CM5_RCP45
0.531544466,-0.007826895,-2.85E-05,CNRM_CM5_RCP45
0.350743549,-0.009462058,0,CNRM_CM5_RCP45
-0.480986829,-0.028220209,0.000218392,CNRM_CM5_RCP45
0.012720153,-0.002878639,-5.16E-05,CNRM_CM5_RCP45
0.986703869,-0.114328874,-0.000145992,CNRM_CM5_RCP45
0.42551757,-0.012005579,-8.12E-06,CNRM_CM5_RCP45
0.572665066,0.013142721,0.014870131,CNRM_CM5_RCP45
0.593711136,0.04482249,0.001521718,CNRM_CM5_RCP45
0.38631184,0.009197652,0.014623206,CNRM_CM5_RCP45
0.464116123,0.035810521,0.001458072,CNRM_CM5_RCP45
0.567393811,0.072720511,0.031252018,CNRM_CM5_RCP45
0.515106736,-0.000845578,2.68E-05,CNRM_CM5_RCP45
0.022224161,-0.006477695,0.000111511,CNRM_CM5_RCP45
0.10947704,-0.002159213,4.80E-06,CNRM_CM5_RCP45
0.196731798,-0.001522345,-3.28E-05,CNRM_CM5_RCP45
0.270222781,0.000141614,3.35E-07,CNRM_CM5_RCP45
0.103539384,-0.002082564,3.19E-05,CNRM_CM5_RCP45
0.03698712,-0.001581244,-1.06E-05,CNRM_CM5_RCP45
0.360087293,2.56E-05,0,CNRM_CM5_RCP45
0.719388501,-0.005914082,-0.000157189,CNRM_CM5_RCP45
1.136404584,4.90E-05,0,CNRM_CM5_RCP45
0.105974089,-0.00077036,6.82E-07,CNRM_CM5_RCP45
0.104676331,-0.000326655,1.06E-05,CNRM_CM5_RCP45
0.65594332,0.005189255,0.001873642,CNRM_CM5_RCP45
0.087601006,-0.036793672,0.007996573,CNRM_CM5_RCP45
0.643227136,-0.004464043,-5.85E-06,CNRM_CM5_RCP45
0.062347177,-0.001850542,9.13E-05,CNRM_CM5_RCP45
-1.593680406,-0.005258056,0.001706133,CNRM_CM5_RCP45
0.950668264,-0.003249804,-1.90E-05,CNRM_CM5_RCP45
0.204607687,-0.014670718,9.10E-06,CNRM_CM5_RCP45
-0.051489602,-0.004572892,0.000526409,CNRM_CM5_RCP45
-0.072042095,-0.005646903,1.75E-06,CNRM_CM5_RCP45
0.601317671,0.00032789,0,CNRM_CM5_RCP45
0.762421545,0.004138501,7.11E-06,CNRM_CM5_RCP45
0.88809905,0.002277616,7.73E-05,CNRM_CM5_RCP45
0.701753924,-0.000250101,-1.09E-05,CNRM_CM5_RCP45
0.582934095,-0.002023619,-1.06E-07,CNRM_CM5_RCP45
0.207317962,-0.008607161,0.000336483,CNRM_CM5_RCP45
0.501675565,-0.00079181,0,CNRM_CM5_RCP45
0.701595466,-0.089471814,0.019582636,CNRM_CM5_RCP45
0.427639742,-0.115701331,0.015980892,CNRM_CM5_RCP45
0.507834314,-0.00533944,-8.74E-06,CNRM_CM5_RCP45
-0.107054959,-0.010711773,0.000161494,CNRM_CM5_RCP45
0.69696539,-0.006144723,0,CNRM_CM5_RCP45
0.663092352,-0.039625604,-1.06E-07,CNRM_CM5_RCP45
0.441718102,-0.015231999,-0.000972904,CNRM_CM5_RCP45
0.399297395,-0.007398457,-4.92E-07,CNRM_CM5_RCP45
0.488920097,-0.028031412,-8.29E-06,CNRM_CM5_RCP45
0.619765972,-0.049285309,5.99E-05,CNRM_CM5_RCP45
0.170804942,-0.039864104,2.81E-05,CNRM_CM5_RCP45
0.988385706,-0.014942649,-5.54E-05,CNRM_CM5_RCP45
-0.242869315,-0.060227136,-0.000112567,CNRM_CM5_RCP45
-0.603494941,-0.044004226,0.000176616,CNRM_CM5_RCP45
0.738609442,-0.034964524,1.42E-05,CNRM_CM5_RCP45
0.458645187,-0.024535784,-0.000264507,CNRM_CM5_RCP45
-2.214129539,0,0,CNRM_CM5_RCP45
1.199404836,2.85E-07,0,CNRM_CM5_RCP45
-0.457420483,0.00011525,4.98E-06,CNRM_CM5_RCP45
2.59940246,0.31445483,-0.002142285,CNRM_CM5_RCP45
0.86753452,0.0355428,-0.000254036,CNRM_CM5_RCP45
0.35841534,-0.009068711,-0.000185538,CNRM_CM5_RCP45
-0.086658939,0.003311376,0.001035689,CNRM_CM5_RCP45
-1.946821389,-0.000143375,2.89E-05,CNRM_CM5_RCP45
0.143186913,-0.000273541,3.32E-06,CNRM_CM5_RCP45
-1.271026263,-0.002451627,0.000220064,CNRM_CM5_RCP45
0.454560901,-0.014808352,0.002220584,CNRM_CM5_RCP45
-0.621968269,-0.152290692,-0.003498015,CNRM_CM5_RCP45
0.369250274,-0.02963816,-0.000489775,CNRM_CM5_RCP45
-0.461495505,-0.083849894,-0.005931127,CNRM_CM5_RCP45
-0.08727618,-0.079794963,-0.00179844,CNRM_CM5_RCP45
-0.368033766,0.025801778,0.00537121,CNRM_CM5_RCP45
-0.005329075,-0.030443465,-1.72E-05,CNRM_CM5_RCP45
0.076792453,-0.136663763,-0.003545176,CNRM_CM5_RCP45
0.504286265,-0.002076845,-1.12E-05,CNRM_CM5_RCP45
0.435578254,-0.008075967,0.000806792,CNRM_CM5_RCP45
0.911555009,-0.000669007,1.12E-07,CNRM_CM5_RCP45
0.204205177,-0.004289272,-5.71E-05,CNRM_CM5_RCP45
0.698051006,-0.003851124,-2.90E-05,CNRM_CM5_RCP45
0.410940021,-0.012681563,-6.23E-05,CNRM_CM5_RCP45
0.625678818,-0.008528511,-6.76E-06,CNRM_CM5_RCP45
0.767581742,-0.079578718,0.004499078,CNRM_CM5_RCP45
0.157916329,-0.005523731,-1.79E-05,CNRM_CM5_RCP45
0.612938188,-0.036014026,-0.00041184,CNRM_CM5_RCP45
0.405093107,4.51E-06,0,CNRM_CM5_RCP45
-0.164122864,0.002758581,0.000139859,CNRM_CM5_RCP45
0.530043968,-0.035022814,0.019088422,CNRM_CM5_RCP45
-0.264511991,0.005336818,0.009734146,CNRM_CM5_RCP45
0.401071277,0.001044739,8.07E-05,CNRM_CM5_RCP45
0.708962181,0.017869057,0.000793443,CNRM_CM5_RCP45
-0.672499804,-0.001647507,0.000138003,CNRM_CM5_RCP45
0.068538708,0.001218873,0,CNRM_CM5_RCP45
0.307233112,-0.017431658,0.001306138,CNRM_CM5_RCP45
-0.110414065,-2.07E-05,1.47E-05,CNRM_CM5_RCP45
-0.166686125,0.001422725,0.00010573,CNRM_CM5_RCP45
0.003601783,0.00087874,3.86E-07,CNRM_CM5_RCP45
0.26308466,0.003013579,0.000485929,CNRM_CM5_RCP45
0.792628539,0.001760739,1.28E-05,CNRM_CM5_RCP45
0.474600503,0,0,CNRM_CM5_RCP45
0.8219589,-8.05E-07,0,CNRM_CM5_RCP45
0.022637612,-3.00E-06,2.66E-05,CNRM_CM5_RCP45
0.802179813,0.000270125,0.000764267,CNRM_CM5_RCP45
-0.109982111,0.000737925,7.03E-05,CNRM_CM5_RCP45
0.546421064,0.002673513,4.02E-06,CNRM_CM5_RCP45
0.940913171,0.001126353,0.006436538,CNRM_CM5_RCP45
-0.242641413,0.000585756,0,CNRM_CM5_RCP45
1.236238557,1.74E-05,0,CNRM_CM5_RCP45
-0.492031552,-0.000304282,2.78E-06,CNRM_CM5_RCP45
-0.070423491,0.002081613,8.34E-05,CNRM_CM5_RCP45
0.428313294,-0.006950246,0.000907843,CNRM_CM5_RCP45
1.13715279,0.015520438,-5.71E-05,CNRM_CM5_RCP45
0.538855965,-0.032580506,0.002451034,CNRM_CM5_RCP45
0.593603343,-0.003102493,-6.67E-06,CNRM_CM5_RCP45
0.530842056,0.000111108,-2.16E-06,CNRM_CM5_RCP45
1.683750302,-0.04476927,0.000549486,CNRM_CM5_RCP45
0.371367453,1.70E-05,0,CNRM_CM5_RCP45
0.724088976,-1.46E-05,0,CNRM_CM5_RCP45
0.695054478,-0.034105926,0.001357402,CNRM_CM5_RCP45
-0.698024061,-0.005482368,4.93E-05,CNRM_CM5_RCP45
0.724873362,-0.005040972,-5.92E-05,CNRM_CM5_RCP45
0.865802136,-0.029421389,3.25E-05,CNRM_CM5_RCP45
0.760059464,-0.002010001,2.28E-06,CNRM_CM5_RCP45
1.546029802,0.189887293,0.000686315,CNRM_CM5_RCP45
0.490253159,-0.053194214,0.000668817,CNRM_CM5_RCP45
0.921802644,-0.031594002,0.000343409,CNRM_CM5_RCP45
-1.469553874,0.000728321,6.70E-06,CNRM_CM5_RCP45
0.314319617,0.0038081,-0.000219689,CNRM_CM5_RCP45
0.064479277,-0.052411108,9.66E-05,CNRM_CM5_RCP45
-1.187095617,-0.049495578,3.65E-05,CNRM_CM5_RCP45
-0.824769544,-0.24941378,0.002022345,CNRM_CM5_RCP45
-0.130144264,-0.002575089,-4.22E-06,CNRM_CM5_RCP45
0.129233313,-0.073168588,0.000606759,CNRM_CM5_RCP45
0.046829237,0,0,CNRM_CM5_RCP45
0.796406384,-0.000783184,-0.000325553,CNRM_CM5_RCP45
1.418347076,0.085396433,0.0011598,CNRM_CM5_RCP45
0.524153276,-0.0011572,1.70E-06,CNRM_CM5_RCP45
0.778137629,0.006391156,9.47E-05,CNRM_CM5_RCP45
