,RunID,interc_ET,slope_ET,interc_Q,slope_Q,interc_Sed,slope_Sed,model
34054,24901179,616.0253995,-0.043414809,-322.4012483,0.168165111,-19.68164575,0.01001037,CNRM_CM5_RCP85
34055,24901180,604.8815532,-0.03429787,-322.5599804,0.16989096,-5.831170505,0.003030836,CNRM_CM5_RCP85
34056,24901181,658.5419178,-0.063882016,-1078.656406,0.61081586,-224.4624079,0.128467336,CNRM_CM5_RCP85
34057,24901182,1051.209686,-0.2437715,-308.9099006,0.161240452,-7.796813972,0.003949698,CNRM_CM5_RCP85
34058,24901183,543.3725373,-0.013700034,-869.1806688,0.491238109,-1299.646397,0.670500559,CNRM_CM5_RCP85
34059,24901184,873.130976,-0.151620947,-344.8301487,0.179500917,-16.49093289,0.008411052,CNRM_CM5_RCP85
34060,24901185,801.8067844,-0.102328477,-611.7325746,0.319634604,-136.3289923,0.070657105,CNRM_CM5_RCP85
34061,24901186,-856.042996,0.684323602,-81.50149655,0.043350034,-5.153739546,0.002594935,CNRM_CM5_RCP85
34062,24901187,696.3328086,-0.079534744,-240.806597,0.124751073,-4.430786775,0.002251336,CNRM_CM5_RCP85
34063,24901188,384.367921,0.108171629,-205.4593165,0.108249642,-2.788395116,0.001426448,CNRM_CM5_RCP85
34064,24901189,688.017666,-0.044407938,-288.8887132,0.153563652,-2.119230266,0.001098759,CNRM_CM5_RCP85
34065,24901190,491.9066948,0.032885638,-335.5611383,0.178607866,-19.78061648,0.010039703,CNRM_CM5_RCP85
34066,24901191,1436.112459,-0.43002779,-791.8311952,0.467544499,-381.3578904,0.212222417,CNRM_CM5_RCP85
34067,24901192,642.0892469,-0.049799855,-784.3645047,0.45851359,-164.4687475,0.086882184,CNRM_CM5_RCP85
34068,24901193,579.0788667,-0.028970405,-247.3302444,0.130043493,-16.20381052,0.008213255,CNRM_CM5_RCP85
34069,24901194,707.8478229,-0.072827191,-360.8758689,0.186321517,-10.12012177,0.00517912,CNRM_CM5_RCP85
34070,24901195,-62.8071377,0.327226828,-314.6820837,0.16430994,-10.52811121,0.005337925,CNRM_CM5_RCP85
34071,24901196,81.37267797,0.242780182,-359.8158199,0.188848446,-12.01251666,0.006041749,CNRM_CM5_RCP85
34072,24901197,760.8798713,-0.090594074,-612.943532,0.327511779,-94.65450853,0.048191542,CNRM_CM5_RCP85
34073,24901198,423.735239,0.07257017,-587.5725629,0.315211091,-77.86247549,0.039427935,CNRM_CM5_RCP85
34074,24901199,639.5175603,-0.036564121,-646.9024507,0.343634258,-38.32969473,0.019608162,CNRM_CM5_RCP85
34075,24901200,738.2745696,-0.085825844,-509.0487614,0.267211158,-23.69167788,0.012071758,CNRM_CM5_RCP85
34076,24901201,629.3159616,-0.03815038,-257.8194594,0.135284968,-8.483947945,0.004325274,CNRM_CM5_RCP85
34077,24901202,634.5436118,-0.041669264,-292.252241,0.152503343,-7.074544835,0.003599262,CNRM_CM5_RCP85
34078,24901203,631.5006259,-0.042507882,-779.6559387,0.416501191,-64.43972639,0.033042945,CNRM_CM5_RCP85
34079,24901204,903.341462,-0.168804634,-733.2265155,0.391075453,-73.75910084,0.037826269,CNRM_CM5_RCP85
34080,24901205,492.6203788,0.067184386,-376.8432757,0.194786639,-37.56946521,0.019018258,CNRM_CM5_RCP85
34081,24901206,300.3181398,0.105670807,-495.9481858,0.261640401,-109.0648663,0.054749827,CNRM_CM5_RCP85
34082,24901207,536.231187,0.009520176,-396.1773452,0.208946249,-11.00493445,0.005627555,CNRM_CM5_RCP85
34083,24901208,770.6074499,-0.096530915,-342.2311468,0.178079942,-8.154328675,0.004142911,CNRM_CM5_RCP85
34084,24901209,-83.01950015,0.298088283,-39.13241453,0.021425844,-1.694443677,0.000860683,CNRM_CM5_RCP85
34085,24901210,780.5350552,-0.07809171,-856.2420278,0.459260795,-34.02198862,0.01846046,CNRM_CM5_RCP85
34086,24901211,277.277658,0.14842737,-360.9397342,0.192874726,-11.94306397,0.006090396,CNRM_CM5_RCP85
34087,24901212,866.0725077,-0.118964686,-761.6271412,0.417786181,-70.19285667,0.038829456,CNRM_CM5_RCP85
34088,24901213,531.0296348,0.013390938,-420.7442635,0.230588115,-16.81033326,0.008796556,CNRM_CM5_RCP85
34089,24901214,-1008.864058,0.769092682,-617.3660383,0.365123094,-18.13418315,0.011442872,CNRM_CM5_RCP85
34090,24901215,-1093.577836,0.853916385,-354.8591348,0.199813886,-9.539966234,0.005374911,CNRM_CM5_RCP85
34091,24901216,772.0375111,-0.080148418,-1081.450876,0.615757888,-144.4880407,0.080207105,CNRM_CM5_RCP85
34092,24901217,459.9490073,0.090521266,-473.1354233,0.25046596,-77.55437717,0.040229947,CNRM_CM5_RCP85
34093,24901218,896.1441204,-0.132257877,-610.975993,0.327975693,-77.43805095,0.04197699,CNRM_CM5_RCP85
34094,24901219,580.7371837,-0.056525375,-41.9041897,0.021657111,-3.953154321,0.002013367,CNRM_CM5_RCP85
34095,24901220,-658.4375088,0.634261561,-162.1830742,0.095176129,-8.965793987,0.0045473,CNRM_CM5_RCP85
34096,24901221,-2104.687792,1.3019464,48.43153099,0.001226442,-65.61095234,0.033616821,CNRM_CM5_RCP85
34097,24901222,287.5705435,0.170576073,-745.9219119,0.391403164,-104.7413703,0.053368515,CNRM_CM5_RCP85
34098,24901223,-254.7762649,0.447632787,-306.4211247,0.157064842,-11.36009873,0.005733207,CNRM_CM5_RCP85
34099,24901224,1268.39082,-0.34357178,-784.0109414,0.418831966,-49.86940018,0.027414104,CNRM_CM5_RCP85
34100,24901225,833.4254687,-0.121835063,-286.0574661,0.146802477,-1.588307031,0.000808078,CNRM_CM5_RCP85
34101,24901226,1193.509104,-0.308200363,-360.4263582,0.185574296,-2.691566301,0.001367777,CNRM_CM5_RCP85
34102,24901227,796.6717683,-0.112305149,-482.3000423,0.250345399,-82.72577414,0.042593219,CNRM_CM5_RCP85
34103,24901228,158.1637861,0.183916693,-170.7836916,0.089327784,-0.914471415,0.000467733,CNRM_CM5_RCP85
34104,24901229,412.8996234,0.033837539,-91.99012938,0.048014524,-4.094283803,0.002060532,CNRM_CM5_RCP85
34105,24901230,752.8954918,-0.095750827,-216.3983842,0.111721953,-10.82543684,0.005465659,CNRM_CM5_RCP85
34106,24901231,-103.5873304,0.294148558,-216.2136189,0.113400201,-8.950345697,0.004529355,CNRM_CM5_RCP85
34107,24901232,1056.919376,-0.244283117,-199.9282927,0.102995477,-1.723594123,0.000881026,CNRM_CM5_RCP85
34108,24901233,471.3054785,0.053829668,-279.5056806,0.144628287,-3.700175816,0.001862243,CNRM_CM5_RCP85
34109,24901234,561.7738625,-0.035279456,-233.1921265,0.121923373,-1.793827016,0.000901174,CNRM_CM5_RCP85
34110,24901235,445.3690584,0.071668051,-798.1000686,0.441043437,-147.0728524,0.075949877,CNRM_CM5_RCP85
34111,24901236,926.3097586,-0.168567811,-328.2198203,0.171374709,-51.04276728,0.025890357,CNRM_CM5_RCP85
34112,24901237,613.5652386,-0.008394784,-331.1237025,0.170612383,-3.425608285,0.001749273,CNRM_CM5_RCP85
34113,24901238,722.6347162,-0.050616039,-229.7242578,0.118409688,-1.696826644,0.000865351,CNRM_CM5_RCP85
34114,24901239,498.8595974,0.043435499,-206.2700594,0.108219438,-1.50397366,0.000778449,CNRM_CM5_RCP85
34115,24901240,-1920.234141,1.290417196,-38.33105301,0.024355842,-0.588392032,0.000302572,CNRM_CM5_RCP85
34116,24901241,953.0723232,-0.19380057,-354.5940756,0.189586175,-9.199309304,0.004866598,CNRM_CM5_RCP85
34117,24901242,712.1142,-0.076297278,-266.45554,0.14071875,-4.257927512,0.002195237,CNRM_CM5_RCP85
34118,24901243,1063.463154,-0.279815603,-575.0451194,0.323542051,-26.69409813,0.014119611,CNRM_CM5_RCP85
34119,24901244,347.1749035,0.095017665,-281.427751,0.15314257,-1.489882715,0.000758162,CNRM_CM5_RCP85
34120,24901245,171.5583105,0.195222059,-227.1428299,0.121486639,-4.948517367,0.002511673,CNRM_CM5_RCP85
34121,24901246,1231.139374,-0.297708665,-304.2192805,0.161578779,-4.04925014,0.002356457,CNRM_CM5_RCP85
34122,24901247,967.655348,-0.212507597,-233.1669495,0.123020416,-7.983409334,0.004115882,CNRM_CM5_RCP85
34123,24901248,808.2077602,-0.113788965,-247.7455396,0.131041928,-2.136402346,0.001109319,CNRM_CM5_RCP85
34124,24901249,-127.8687597,0.36899328,-292.1907431,0.15120502,-1.945319274,0.000983,CNRM_CM5_RCP85
34125,24901250,502.164933,0.067227795,-465.928685,0.242589602,-44.44169977,0.022971271,CNRM_CM5_RCP85
34126,24901251,309.5223536,0.148840502,-268.9329775,0.138995159,-2.540885277,0.001295142,CNRM_CM5_RCP85
34127,24901252,671.0474003,-0.051388003,-560.7192222,0.298845623,-16.16996794,0.008514149,CNRM_CM5_RCP85
34128,24901253,227.6225124,0.16204162,-213.1486926,0.110231809,-1.532962209,0.000775,CNRM_CM5_RCP85
34129,24901254,565.9798182,0.021372445,-358.054582,0.185216956,-3.126300546,0.00158755,CNRM_CM5_RCP85
34130,24901255,-968.4360628,0.787178623,-9.896933307,0.005109492,-0.008438534,4.47E-06,CNRM_CM5_RCP85
34131,24901256,503.8380294,0.070759051,-417.6804238,0.217661729,-38.40642478,0.019713299,CNRM_CM5_RCP85
34132,24901257,332.2927353,0.130897736,-537.9774627,0.283071199,-49.97265133,0.02533333,CNRM_CM5_RCP85
34133,24901258,-1100.759113,0.841552359,-69.95679479,0.041021528,-7.589694553,0.003818588,CNRM_CM5_RCP85
34134,24901259,883.6875756,-0.130925106,-451.1717095,0.234451073,-3.075064065,0.001606328,CNRM_CM5_RCP85
34135,24901260,108.994049,0.221311253,-375.6013853,0.195094538,-5.618982157,0.002826839,CNRM_CM5_RCP85
34136,24901261,151.0713967,0.232831038,-353.9338793,0.182541011,-39.56114596,0.020115619,CNRM_CM5_RCP85
34137,24901262,772.2418607,-0.083282251,-420.6396838,0.217727784,-43.9958679,0.022403969,CNRM_CM5_RCP85
34138,24901263,102.9596487,0.236101839,-151.0703668,0.078461186,-3.759840032,0.001907172,CNRM_CM5_RCP85
34139,24901264,636.6189819,-0.052979299,-289.1949808,0.148922993,-1.223450535,0.000619359,CNRM_CM5_RCP85
34140,24901265,922.6292732,-0.148974463,-379.2577036,0.194916492,-19.19705381,0.009825419,CNRM_CM5_RCP85
34141,24901266,983.0438234,-0.159104528,-397.3938386,0.205350358,-24.05882361,0.01219479,CNRM_CM5_RCP85
34142,24901267,273.0440243,0.111672289,-44.69754894,0.023440256,-0.787636889,0.000401006,CNRM_CM5_RCP85
34143,24901268,864.0339552,-0.153814949,-631.6355179,0.356198396,-31.70169263,0.017278751,CNRM_CM5_RCP85
34144,24901269,53.80669385,0.21550672,-148.7458989,0.076863573,-81.23093394,0.040906205,CNRM_CM5_RCP85
34145,24901270,789.8490722,-0.149201582,-183.6138751,0.093740072,-0.690388873,0.000347345,CNRM_CM5_RCP85
34146,24901271,976.0172038,-0.199694007,-133.4709739,0.06790549,-0.48717167,0.000247434,CNRM_CM5_RCP85
34147,24901272,-291.5058466,0.414556982,-177.2924306,0.094314289,-2.57161435,0.001410896,CNRM_CM5_RCP85
34148,24901273,474.4634746,0.038761796,-231.7922856,0.124307692,-6.561963011,0.003332949,CNRM_CM5_RCP85
34149,24901274,1227.408852,-0.316587433,-413.0990157,0.216656843,-124.2104956,0.063588987,CNRM_CM5_RCP85
34150,24901275,537.8413509,0.024803835,-245.7196858,0.127970377,-4.871679161,0.002465614,CNRM_CM5_RCP85
34151,24901276,601.0559408,-0.038076683,-316.7773368,0.16771913,-2.290166965,0.001178891,CNRM_CM5_RCP85
34152,24901277,192.9666936,0.15218475,-261.6519693,0.136645041,-1.140488465,0.000576398,CNRM_CM5_RCP85
34153,24901278,601.1674016,-0.009126906,-434.5215442,0.231490491,-53.80871198,0.028116564,CNRM_CM5_RCP85
34154,24901279,-675.1684626,0.629470684,-145.7880663,0.102702057,-138.1373022,0.070631613,CNRM_CM5_RCP85
34155,24901280,-410.7107601,0.471632894,-24.52957495,0.012362589,-0.009871646,4.92E-06,CNRM_CM5_RCP85
34156,24901281,411.9161199,0.087672691,-243.818856,0.127556172,-6.161297285,0.003171774,CNRM_CM5_RCP85
34157,24901282,-606.1370716,0.572661114,-193.3167305,0.101938462,-61.57519114,0.031444762,CNRM_CM5_RCP85
34158,24901283,-1107.317648,0.832376118,-95.86435801,0.050581708,-1.656281977,0.000836628,CNRM_CM5_RCP85
34159,24901284,533.2399253,0.004672932,-507.8669326,0.275821394,-67.34198271,0.034782469,CNRM_CM5_RCP85
34160,24901285,-320.5139196,0.388538048,-49.6129169,0.025267738,-1.894222141,0.000946657,CNRM_CM5_RCP85
34161,24901286,-681.9098785,0.626804165,-108.2070833,0.057799268,-28.12859177,0.014209761,CNRM_CM5_RCP85
34162,24901287,-1717.638858,1.158113154,-297.6342935,0.154940334,-7.796543996,0.00415587,CNRM_CM5_RCP85
34163,24901288,929.4615545,-0.181160202,-456.9405039,0.246255814,-55.70428308,0.028729282,CNRM_CM5_RCP85
34164,24901289,740.0246623,-0.085983302,-538.1341344,0.28717126,-67.67650577,0.034812964,CNRM_CM5_RCP85
34165,24901290,849.1995968,-0.151333508,-356.6788293,0.187642554,-1.054268122,0.000540726,CNRM_CM5_RCP85
34166,24901291,-80.6499043,0.308499715,-130.358653,0.068268347,-9.182776936,0.004685146,CNRM_CM5_RCP85
34167,24901292,1208.508331,-0.356893929,-228.5800017,0.121449575,-8.839495407,0.004543599,CNRM_CM5_RCP85
34168,24901293,-305.3778167,0.454921903,-246.955921,0.131360756,-7.905168521,0.004115893,CNRM_CM5_RCP85
34169,24901294,552.8278313,-0.00123622,-148.0478348,0.086449581,-3.511462302,0.001842095,CNRM_CM5_RCP85
34170,24901295,-823.8199028,0.696797853,-193.9146208,0.108007307,-1.160084871,0.000600095,CNRM_CM5_RCP85
34171,24901296,573.6103808,-0.002115396,-154.5173409,0.085952029,-4.257604474,0.002238333,CNRM_CM5_RCP85
34172,24901297,467.2107852,0.058228214,-150.8970988,0.083630104,-0.876042114,0.00045729,CNRM_CM5_RCP85
34173,24901298,1046.304803,-0.245970092,-484.6789304,0.26848854,-49.17292017,0.02674441,CNRM_CM5_RCP85
34174,24901299,821.7074724,-0.130165385,-498.0406779,0.265324642,-78.84022137,0.041120231,CNRM_CM5_RCP85
34175,24901300,674.3288315,-0.069302281,-203.8584982,0.107295131,-2.933253205,0.00154924,CNRM_CM5_RCP85
34176,24901301,-532.5512877,0.509379567,-10.28635057,0.00526146,-0.028374012,1.43E-05,CNRM_CM5_RCP85
34177,24901302,479.4392211,0.055655042,-344.3862368,0.179811102,-25.4591309,0.013177711,CNRM_CM5_RCP85
34178,24901303,509.7413206,0.012721165,-167.8611628,0.087222395,-5.874984394,0.00297666,CNRM_CM5_RCP85
34179,24901304,574.079629,-0.002009364,-217.0547651,0.112801431,-2.322394389,0.001202175,CNRM_CM5_RCP85
34180,24901305,613.5316834,-0.066540972,-172.5382593,0.090708536,-3.055277579,0.001549732,CNRM_CM5_RCP85
34181,24901306,640.5654316,-0.03898016,-711.5932834,0.383283022,-186.2036856,0.09788821,CNRM_CM5_RCP85
34182,24901307,557.9051761,-0.004720377,-221.3815511,0.115929959,-12.36606005,0.006244057,CNRM_CM5_RCP85
34183,24901308,730.2567381,-0.088057586,-337.9740847,0.174668057,-1.349676357,0.000698837,CNRM_CM5_RCP85
34184,24901309,766.977021,-0.140381703,-324.6318429,0.168736997,-3.723092129,0.001912165,CNRM_CM5_RCP85
34185,24901310,-482.5324464,0.5039974,-373.3143685,0.229672775,-28.63666665,0.016199139,CNRM_CM5_RCP85
34186,24901311,465.0187578,-0.007973513,-323.1687033,0.22167524,-54.57232922,0.029038076,CNRM_CM5_RCP85
34187,24901312,-751.8042795,0.671130998,-32.75150103,0.01666406,-0.622715582,0.000311058,CNRM_CM5_RCP85
34188,24901313,-595.9822033,0.536821752,-193.2823323,0.116551789,-17.27941831,0.008697853,CNRM_CM5_RCP85
34189,24901314,1524.047813,-0.477085991,-52.12695758,0.026533156,-0.277895032,0.000141178,CNRM_CM5_RCP85
34190,24901315,-709.2627103,0.602658978,-94.39484847,0.049934375,-3.376592921,0.00171387,CNRM_CM5_RCP85
34191,24901316,643.5198445,-0.041751862,-132.4525987,0.068701683,-0.51796016,0.000266346,CNRM_CM5_RCP85
34192,24901317,567.7439531,0.025437975,-751.366555,0.405238484,-72.24213474,0.038182966,CNRM_CM5_RCP85
34193,24901318,-1103.819685,0.874478572,-440.3800749,0.238967414,-122.8381097,0.063219527,CNRM_CM5_RCP85
34194,24901319,30.50249515,0.314761477,-416.3132597,0.222076314,-132.5778679,0.068783212,CNRM_CM5_RCP85
34195,24901320,518.9599285,0.051579892,-745.4963792,0.421411729,-293.1846837,0.152509526,CNRM_CM5_RCP85
34196,24901321,-21.81507532,0.287205389,-463.7087452,0.252094723,-77.57301376,0.040431133,CNRM_CM5_RCP85
34197,24901322,-1553.786508,1.126514037,-279.7253612,0.153468029,-45.49939121,0.025036784,CNRM_CM5_RCP85
34198,24901323,-2209.235538,1.448172792,-137.4346567,0.072503494,-1.587195718,0.00083286,CNRM_CM5_RCP85
34199,24901324,1057.20957,-0.20970507,-702.7277665,0.370658419,-129.7285689,0.069120002,CNRM_CM5_RCP85
34200,24901325,-1209.797484,0.943321294,-313.2422686,0.166928399,-23.78840198,0.012441369,CNRM_CM5_RCP85
34201,24901326,1041.507958,-0.240447104,-68.56204852,0.035427862,-0.356767889,0.000183453,CNRM_CM5_RCP85
34202,24901327,-66.61355229,0.301920371,-60.64979782,0.03505445,-4.549812724,0.002315273,CNRM_CM5_RCP85
34203,24901328,-336.2770341,0.392210527,-19.99948719,0.010126727,-0.390235419,0.000197266,CNRM_CM5_RCP85
34204,24901329,791.8374983,-0.096524843,-346.3062641,0.184317559,-2.449063516,0.001264652,CNRM_CM5_RCP85
34205,24901330,611.6710674,-0.039851303,-401.867865,0.215855713,-6.473089539,0.003332033,CNRM_CM5_RCP85
34206,24901331,1087.912832,-0.266720108,-305.1750704,0.16310033,-5.879026955,0.003054612,CNRM_CM5_RCP85
34207,24901332,907.6490257,-0.159461617,-739.3647134,0.403587075,-87.82399886,0.045705624,CNRM_CM5_RCP85
34208,24901333,647.8934125,-0.046170505,-332.6207589,0.177388389,-12.73965568,0.006571562,CNRM_CM5_RCP85
34209,24901334,977.953275,-0.20864574,-406.551743,0.216497099,-9.860038098,0.005113624,CNRM_CM5_RCP85
34210,24901335,66.87359674,0.249030574,-329.3732763,0.180471294,-16.99830671,0.008635303,CNRM_CM5_RCP85
34211,24901336,569.9814069,-0.014966754,-357.8054222,0.18989725,-3.733998416,0.001908218,CNRM_CM5_RCP85
34212,24901337,-1396.641047,1.026938831,-74.1134194,0.040357519,-0.958409791,0.000495114,CNRM_CM5_RCP85
34213,24901338,293.6175487,0.157047853,-386.1999746,0.212139496,-105.6046149,0.05578177,CNRM_CM5_RCP85
34214,24901339,54.05073977,0.267269153,-585.8393405,0.324210091,-201.3413836,0.105003103,CNRM_CM5_RCP85
34215,24901340,708.3116189,-0.083376599,-303.7703627,0.160684532,-26.2591283,0.01392273,CNRM_CM5_RCP85
34216,24901341,186.3452102,0.211419141,-368.3731885,0.230873848,-176.0038857,0.097809688,CNRM_CM5_RCP85
34217,24901342,435.1392856,0.034702901,-345.5698282,0.200565575,-14.55665946,0.007457525,CNRM_CM5_RCP85
34218,24901343,538.0938741,-0.003856373,-330.1502508,0.173539647,-5.060482316,0.00258532,CNRM_CM5_RCP85
34219,24901344,811.1090787,-0.142842867,-483.3421378,0.254072563,-16.28591283,0.008298233,CNRM_CM5_RCP85
34220,24901345,579.3929495,-0.013162103,-262.3832705,0.136881759,-7.085727396,0.003601062,CNRM_CM5_RCP85
34221,24901346,468.777495,0.0847464,-476.792482,0.250102208,-18.71835475,0.009529154,CNRM_CM5_RCP85
34222,24901347,494.2473886,0.029936628,-851.675152,0.463204288,-63.91716234,0.032221199,CNRM_CM5_RCP85
34223,24901348,716.6453026,-0.095486471,-298.0978717,0.157988037,-2.197568277,0.001114848,CNRM_CM5_RCP85
34224,24901349,563.96361,-0.007204791,-103.4070369,0.053324502,-1.299853244,0.000661745,CNRM_CM5_RCP85
34225,24901350,748.5639869,-0.113704254,-310.5881891,0.164577538,-4.553007081,0.002350403,CNRM_CM5_RCP85
34226,24901351,-38.05092853,0.288637506,-60.52358193,0.031824536,-1.693604372,0.000884761,CNRM_CM5_RCP85
34227,24901352,-476.559332,0.494072898,-22.01674346,0.012338517,-0.626898768,0.000327745,CNRM_CM5_RCP85
34228,24901353,-159.4381985,0.315679567,-44.26278143,0.025836812,-1.040832616,0.000545925,CNRM_CM5_RCP85
34229,24901354,-623.5204438,0.563618907,0.579100198,0.000617386,-0.286792542,0.000150347,CNRM_CM5_RCP85
34230,24901355,963.4532543,-0.170521825,-550.9871532,0.290617095,-45.0582733,0.023287036,CNRM_CM5_RCP85
34231,24901356,851.4983679,-0.152331876,-60.7570438,0.031465435,-0.175326243,9.10E-05,CNRM_CM5_RCP85
34232,24901357,650.2434433,-0.024425291,-412.7324251,0.22391226,-24.90373584,0.013284079,CNRM_CM5_RCP85
34233,24901358,143.0393246,0.237777152,-364.2260962,0.194100704,-27.73380083,0.01432372,CNRM_CM5_RCP85
34234,24901359,-1197.024217,0.897403371,-201.7376315,0.10755005,-25.85239242,0.01327879,CNRM_CM5_RCP85
34235,24901360,-1773.898548,1.190236583,-159.8191548,0.085331703,-6.198202305,0.00324882,CNRM_CM5_RCP85
34236,24901361,535.038613,0.003042649,-604.862907,0.324246512,-53.75524084,0.028461745,CNRM_CM5_RCP85
34237,24901362,68.61459848,0.232750078,-205.6281429,0.109704662,-3.689833576,0.002004215,CNRM_CM5_RCP85
34238,24901363,642.4713654,-0.043687142,-222.8465068,0.116669186,-5.59927674,0.002901688,CNRM_CM5_RCP85
34239,24901364,-135.0017853,0.338303824,-262.9287088,0.140113965,-25.17246684,0.012888937,CNRM_CM5_RCP85
34240,24901365,-1302.542104,0.923808889,-30.0591577,0.015555669,-0.464994484,0.000233542,CNRM_CM5_RCP85
34241,24901366,272.1464305,0.12773954,-256.293629,0.132880423,-4.14099085,0.002098222,CNRM_CM5_RCP85
34242,24901367,454.5186583,0.081165793,-293.2337808,0.151520461,-7.644039039,0.003887332,CNRM_CM5_RCP85
34243,24901368,-334.8172291,0.425937114,-318.2662489,0.175052264,-54.41508719,0.027377046,CNRM_CM5_RCP85
34244,24901369,677.0747806,-0.058047943,-250.9778024,0.13040999,-17.2719181,0.008913965,CNRM_CM5_RCP85
34245,24901370,520.8444218,0.020238831,-358.2840475,0.186064663,-22.88638789,0.011650553,CNRM_CM5_RCP85
34246,24901371,616.6763407,-0.051237735,-280.6298616,0.145734945,-3.741994279,0.001921746,CNRM_CM5_RCP85
34247,24901372,331.1846634,0.080956602,-229.6257918,0.119055015,-5.402545366,0.002730775,CNRM_CM5_RCP85
34248,24901373,1692.542116,-0.50965781,-118.7427989,0.061305674,-1.242700442,0.000658078,CNRM_CM5_RCP85
34249,24901374,1701.797558,-0.500447635,-66.81241174,0.034580428,-0.266054962,0.000139261,CNRM_CM5_RCP85
34250,24901375,34.40869235,0.314269046,-404.3420996,0.217454461,-12.85914954,0.006611147,CNRM_CM5_RCP85
34251,24901376,-1823.073002,1.23141667,-90.46525832,0.047753002,-0.695722756,0.000354137,CNRM_CM5_RCP85
34252,24901377,-423.9701181,0.519662835,-478.791857,0.254390429,-34.00983072,0.017235286,CNRM_CM5_RCP85
34253,24901378,-173.1422274,0.381951364,-766.6831263,0.414312181,-93.26492348,0.046794896,CNRM_CM5_RCP85
34254,24901379,-264.8890432,0.429141503,-683.1281327,0.354241324,-144.0640672,0.072331066,CNRM_CM5_RCP85
34255,24901380,-293.6690227,0.417827488,-435.5018874,0.230347635,-2.457276657,0.001246651,CNRM_CM5_RCP85
34256,24901381,-567.5877788,0.584085018,-1068.633276,0.577064585,-729.8995673,0.366650184,CNRM_CM5_RCP85
34257,24901382,-402.2547826,0.524381144,-1016.287021,0.54577386,-206.7786943,0.104116095,CNRM_CM5_RCP85
34258,24901383,-400.9982608,0.493700492,-447.0846785,0.235028248,-28.73632235,0.014436678,CNRM_CM5_RCP85
34259,24901384,-388.5266433,0.502292078,-907.1989226,0.483239445,-36.06568646,0.018435219,CNRM_CM5_RCP85
34260,24901385,-242.764768,0.399744605,-600.1445266,0.314791139,-5.493466765,0.002755261,CNRM_CM5_RCP85
34261,24901386,22.80405084,0.303753326,-617.2240132,0.317815038,-103.4718331,0.05200767,CNRM_CM5_RCP85
34262,24901387,140.1023174,0.200352186,-842.7816798,0.438886013,-91.75042145,0.046033615,CNRM_CM5_RCP85
34263,24901388,-196.2207296,0.390950453,-908.5481672,0.489565966,-273.7337094,0.137711885,CNRM_CM5_RCP85
34264,24901389,1.08060276,0.303068778,-627.6048287,0.324131284,-87.41077831,0.043869354,CNRM_CM5_RCP85
34265,24901390,-438.1694207,0.514296853,-493.2849186,0.254602756,-76.30488278,0.038491408,CNRM_CM5_RCP85
34266,24901391,-189.8830809,0.368998547,-476.3826834,0.270309274,-37.99789314,0.01915147,CNRM_CM5_RCP85
34267,24901392,-310.6179868,0.428211578,-505.0399983,0.289863691,-140.3830466,0.070416967,CNRM_CM5_RCP85
34268,24901393,-547.9756891,0.599570131,-377.9861267,0.206811052,-446.7096439,0.225900162,CNRM_CM5_RCP85
34269,24901394,1253.062917,-0.285853964,-287.0496836,0.152661639,-8.913559155,0.004595757,CNRM_CM5_RCP85
34270,24901395,-300.4707618,0.423594097,-425.5160572,0.23232879,-85.47589282,0.043094974,CNRM_CM5_RCP85
34271,24901396,51.04464728,0.25785857,-561.8179879,0.303433687,-84.78005721,0.042777885,CNRM_CM5_RCP85
34272,24901397,-156.5084413,0.342796998,-762.8332578,0.423181351,-173.2353592,0.087310364,CNRM_CM5_RCP85
34273,24901398,-362.5117149,0.489225112,-690.3388975,0.387012958,-165.1980446,0.083855512,CNRM_CM5_RCP85
34274,24901399,-202.6397049,0.372765301,-635.9227744,0.349553678,-111.6207397,0.056066508,CNRM_CM5_RCP85
34275,24901400,-185.3273236,0.383712534,-264.8817992,0.139907133,-7.868076737,0.003949888,CNRM_CM5_RCP85
34276,24901401,-45.15912865,0.33570653,-497.6278402,0.266528874,-28.71409376,0.014596797,CNRM_CM5_RCP85
34277,24901402,-710.0537707,0.649710951,-528.5672986,0.297979584,-164.2606432,0.082406205,CNRM_CM5_RCP85
34278,24901403,-782.9490145,0.66146686,-409.0012474,0.226425252,-21.16549456,0.010648614,CNRM_CM5_RCP85
34279,24901404,-503.1622976,0.523459968,-559.753855,0.314119415,-46.7906538,0.023614842,CNRM_CM5_RCP85
34280,24901405,-617.1641571,0.583029154,-519.4687443,0.281769678,-58.45438478,0.029311863,CNRM_CM5_RCP85
34281,24901406,-52.19629879,0.307190345,-585.3499949,0.318318029,-84.14939179,0.042477426,CNRM_CM5_RCP85
34282,24901407,86.80192533,0.250328746,-690.2948007,0.368929925,-56.27855328,0.028389255,CNRM_CM5_RCP85
34283,24901408,604.0075032,0.021381121,-728.3396306,0.385130344,-238.6718884,0.123893867,CNRM_CM5_RCP85
34284,24901409,-1766.018762,1.157565066,-172.6256766,0.101058866,-50.0049846,0.025069851,CNRM_CM5_RCP85
34285,24901410,-37.12169885,0.333737958,-765.974678,0.413834202,-107.6245775,0.054532128,CNRM_CM5_RCP85
34286,24901411,254.9278066,0.176219991,-671.4098555,0.356459369,-88.86332062,0.046012427,CNRM_CM5_RCP85
34287,24901412,-341.9345974,0.469205501,-545.1959667,0.294565597,-31.59940778,0.016081205,CNRM_CM5_RCP85
