year	month	SPI1_MV	SPI1_AG	SPEI1	SPI3_MV	SPI3_AG	SPEI3	SPI6_MV	SPI6_AG	SPEI6	SPI9_MV	SPI9_AG	SPEI9	SPI12_MV	SPI12_AG	SPEI12	VCI
2010	6	-0.144638755	-0.071426816	-0.571385764	-0.849377662	-0.897816263	-1.189300837	0.336767524	0.202984622	-0.228139623	1.175952121	1.169413497	0.978923794	1.1612901	1.176779303	0.744253997	0.537884472
2010	7	-0.514449502	-0.428349156	-1.659861141	-0.93766511	-0.885826865	-1.463504897	-0.195855636	-0.276567249	-0.791919289	0.995572275	0.907884525	0.635497422	1.103396899	1.0832899	0.58838969	0.25380233
2010	8	-0.999600822	-0.875292261	-1.742547069	-0.936774738	-0.868124666	-1.673276686	-0.547974584	-0.569656923	-1.187306056	0.474459587	0.367182461	-0.113638406	1.029075525	1.003594965	0.446303442	0.211302013
2010	9	-0.346949503	-0.381963114	-0.788671987	-0.719596288	-0.68947505	-1.577621302	-1.091532665	-0.921629335	-1.532943851	0.139661652	0.024241461	-0.560774631	1.020965163	0.95421604	0.499008941	0.35877517
2010	10	-0.230861173	-0.359904813	-0.712613265	-0.697489556	-0.762461034	-1.279731131	-0.930067797	-0.942037684	-1.658445378	-0.534428985	-0.46983186	-1.14535093	0.845813679	0.688829407	0.27558403	0.388709954
2010	11	-0.086588019	-0.03651809	-0.096368323	-0.424380875	-0.403651189	-0.735139499	-0.584536511	-0.527494415	-1.137792578	-0.741577953	-0.629114267	-1.285984873	0.266276034	0.164836321	-0.375440079	0.290585893
2010	12	0.708959772	0.643391049	0.906923156	0.250979642	0.195906911	0.230504457	-0.004330913	-0.060621195	-0.360298326	-0.311455549	-0.293409498	-0.738117727	0.193096574	0.124452705	-0.337648405	0.363515844
2011	1	0.372133082	0.299215266	0.647575482	0.491127876	0.419025597	0.685671232	0.158437428	0.072637928	0.043665137	-0.0042715	-0.067547718	-0.277605117	-0.028573933	-0.04956945	-0.339243732	0.489289982
2011	2	0.488125078	0.51162624	0.705688581	0.685406197	0.619638206	1.032620413	0.374173486	0.288907889	0.45587071	0.267441385	0.169116062	0.10746139	0.08416628	0.033339285	-0.109913514	0.681183681
2011	3	0.744678973	0.638036172	1.006239029	0.656516304	0.579579487	1.028985042	0.585130127	0.504694698	0.882917397	0.424212671	0.324127049	0.374077722	0.23430171	0.161251603	0.099166897	0.731738848
2011	4	0.938701414	0.799372857	1.188909218	0.885405514	0.845093101	1.284286156	0.779991528	0.711007758	1.275097653	0.557366097	0.464176562	0.734256596	0.448072303	0.342921767	0.403759624	0.793849801
2011	5	0.59699902	0.492875275	0.97296222	0.985106402	0.81773032	1.476761962	0.917067292	0.841539064	1.462643183	0.635326817	0.557774219	0.978549514	0.546076201	0.441852405	0.624325647	0.673138815
2011	6	-1.263162514	-1.084556078	-1.64750421	0.791934475	0.640718393	0.933164452	0.80941628	0.691230019	1.208694982	0.689683007	0.602959782	1.061656673	0.532449724	0.433089157	0.581670021	0.709517676
2011	7	0.959714978	0.830710373	1.441316059	0.404542701	0.345175473	0.551332136	0.953533101	0.840910415	1.292661901	0.816279409	0.717254287	1.274705232	0.58315122	0.482367356	0.804950768	0.723791268
2011	8	-0.144130602	-0.091087109	-1.068441237	-0.118238269	-0.107662452	-0.534700297	0.912291091	0.724614283	1.130700941	0.899715209	0.808585329	1.281484662	0.618252291	0.531831523	0.855132642	0.617198489
2011	9	0.649643664	0.545757857	0.987762073	0.573330347	0.434271063	0.761010891	0.819971961	0.623570543	1.029192152	0.851206	0.731956563	1.237952913	0.7346291	0.641963706	1.094129534	0.514920682
2011	10	0.026182922	-0.093457914	0.036064776	0.182940462	0.070194484	0.296072361	0.260280367	0.199608758	0.565382242	0.917670101	0.738662295	1.218985786	0.858926806	0.700892918	1.274516211	0.587349326
2011	11	0.784808864	0.755967456	0.973945816	0.562720181	0.444957439	0.881725602	0.435130293	0.351265658	0.629882389	0.977744506	0.855874321	1.270173275	1.032661212	0.848461367	1.443719414	0.688856514
2011	12	1.627373107	1.771912794	2.360908669	1.361900666	1.288268581	1.587967018	1.270140054	1.185853734	1.556588917	1.373314433	1.255879135	1.576813409	1.316411918	1.120790325	1.695095849	0.724187169
2012	1	-0.059034334	-0.137322439	-0.080215723	1.116251008	1.059211611	1.420927715	0.97774489	0.90893104	1.341900945	0.983151671	0.893712829	1.333719128	1.167330587	0.971524076	1.462588659	0.698851619
2012	2	0.411559519	0.423404775	0.580341735	0.966670927	0.936016115	1.310339722	0.998256582	1.043864065	1.597406494	0.945067215	0.947182195	1.403488732	1.209127873	1.127684689	1.56211294	0.600562774
2012	3	-1.458693083	-1.624347923	-1.183881418	-0.415103284	-0.556197795	-0.351550206	0.521508953	0.42440468	0.897909146	0.564940259	0.490219906	1.005996267	0.690775824	0.677241247	1.148711707	0.707753335
2012	4	1.732398875	1.485139902	1.79580849	0.28016755	0.1723134	0.441207068	0.849930599	0.792343194	1.325590246	0.801677574	0.771993498	1.392401981	0.828747362	0.810767963	1.424487989	0.681460589
2012	5	0.043552233	-0.050990272	0.256078168	0.075537373	-0.05984127	0.173756141	0.759243998	0.669847672	1.096208827	0.802563583	0.758853224	1.444429449	0.762546911	0.698226614	1.280215698	0.73417122
2012	6	0.560720327	0.567212657	0.896285207	1.483295972	1.288309886	1.909076232	0.138657474	-0.001523293	0.34825964	0.80482234	0.737086574	1.437798466	0.825400801	0.779542454	1.483188363	0.663397075
2012	7	-0.095787075	-0.070010254	-0.011230661	0.05967344	0.029121187	0.439627223	0.246517545	0.15363224	0.535947782	0.842634035	0.745275206	1.29393325	0.788424483	0.719468629	1.353051966	0.723900508
2012	8	0.389979769	0.398523564	0.46995749	0.280412926	0.262563694	0.534625792	0.090981419	-0.002986985	0.338857902	0.777807736	0.682039867	1.127110305	0.822894891	0.766828177	1.429411691	0.566616282
2012	9	1.264397905	1.117373506	1.383440072	0.965890364	0.774913797	1.109286353	1.539514688	1.204994216	1.791633793	0.342463648	0.225874126	0.603835032	0.919493658	0.843559596	1.492430945	0.468512711
2012	10	0.248192773	0.136202922	0.309572085	0.823987288	0.675700014	1.116405128	0.615584827	0.54018263	1.0426081	0.554648261	0.436541699	0.919907783	1.058363412	0.88437498	1.502292766	0.558702116
2012	11	0.794289132	0.764589098	1.036728033	0.935704033	0.765539833	1.19036295	0.841907041	0.701738153	1.148207047	0.651077791	0.573704229	1.05589089	1.062877484	0.875421874	1.445750553	0.715449809
2012	12	1.219487972	1.270900145	1.738012596	1.136831684	1.066956147	1.423114224	1.200180872	1.11742762	1.504502769	1.543910542	1.412770747	1.728235438	0.817518705	0.678216731	1.204986654	0.50051515
2013	1	0.967634869	0.902053544	0.999450861	1.352446518	1.301082981	1.641528036	1.389930891	1.329708572	1.81231253	1.324359888	1.225930384	1.70030879	1.125198799	0.935542479	1.415774693	0.583707737
2013	2	0.345628968	0.347438806	0.40832712	1.146604434	1.138395548	1.442145267	1.302955216	1.41241596	1.902067614	1.280502377	1.332339414	1.863394512	1.169410501	1.089042376	1.502818739	0.518873478
2013	3	0.910382523	0.808058069	1.009585437	0.964382025	0.90577971	1.056504532	1.256184782	1.351596938	2.125025847	1.317989112	1.379093784	2.173825144	1.564676734	1.665129499	2.092847921	0.685365473
2013	4	-0.282336842	-0.255880924	-0.33005374	0.494073186	0.410047222	0.495616624	1.112493694	1.097678397	1.590570781	1.191520169	1.263145461	2.031565854	1.176713409	1.238414462	1.928848675	0.584919373
2013	5	0.808494073	0.70064693	1.107414942	0.633218574	0.478127726	0.652200612	1.130000031	1.073178508	1.417202236	1.242148167	1.287365689	2.021526904	1.223918055	1.244653486	2.026549518	0.428469282
2013	6	1.012365612	0.97603419	1.155081135	0.281869128	0.16297468	0.413804441	0.931894613	0.817778085	1.057454762	1.210855524	1.210069551	1.980566726	1.272259195	1.308004538	2.061163897	0.535830637
2013	7	1.407533721	1.212031534	1.637488456	1.199910254	1.073919234	1.553276134	0.788933674	0.680879219	0.956995135	1.276196735	1.206246916	1.767238798	1.333933157	1.349557308	2.165759516	0.626235484
2013	8	2.266540152	2.118542373	2.225474201	2.109011043	1.960065796	2.193980448	1.220859666	0.998077482	1.580682306	1.401766542	1.329730084	1.722824794	1.48076989	1.522243339	2.267908645	0.666072531
2013	9	0.456510784	0.366114699	0.503043204	1.387889926	1.140965862	1.625907768	0.999045553	0.768264175	1.285552485	1.183287953	1.062369686	1.383066856	1.391702178	1.358492681	2.076978878	0.573209291
2013	10	0.792611774	0.69937544	1.010645847	1.34161172	1.164700694	1.652769709	1.458044657	1.347782174	1.759627687	1.295638111	1.053287381	1.440970385	1.651534827	1.430132128	2.014494772	0.622460219
2013	11	-0.408474644	-0.329080084	-0.088477654	0.349470806	0.261690025	0.538087511	0.891540193	0.744504541	1.188396143	1.074647643	0.939584639	1.309210587	1.441156427	1.212958023	1.680922614	0.738029585
2013	12	0.613586273	0.526126135	0.759153393	0.518787725	0.459218423	0.785525717	0.852571113	0.777428114	1.178663954	0.827499607	0.753928421	1.181937394	1.137973508	0.962488077	1.371917042	0.713888834
2014	1	0.974123935	0.908622276	1.027767164	0.689087091	0.621751898	0.83484956	1.025755908	0.957944381	1.356417209	1.181081036	1.086427664	1.552778346	1.11735003	0.92883949	1.333142818	0.785280399
2014	2	0.223390175	0.206603085	0.228844013	0.806143176	0.75545016	0.915543877	0.775873714	0.774842813	1.056757217	1.029812472	1.044494176	1.503493448	1.144482646	1.064789288	1.414622019	0.467461539
2014	3	0.429315771	0.314483173	0.419286074	0.717453486	0.644144588	0.747876803	0.763649309	0.730007206	1.082427473	0.956449967	0.952366267	1.491250641	0.960322869	0.981970187	1.359715854	0.737241015
2014	4	0.172929374	0.137682679	0.228478111	0.315533098	0.211611182	0.302178261	0.593026951	0.493584621	0.702134278	0.851898601	0.835270388	1.304627165	0.989739902	1.008634334	1.605700311	0.651726975
2014	5	0.587787912	0.48382529	0.843625416	0.426987297	0.279137332	0.459671383	0.770870579	0.682495777	0.924281859	0.742172226	0.686240005	1.056225109	0.949135548	0.919222535	1.525697917	0.743111119
2014	6	-0.385013877	-0.288971487	-0.129263848	0.224231485	0.10900339	0.304698653	0.687261695	0.565022017	0.745736884	0.731146954	0.651260879	1.028409553	0.916375344	0.887136533	1.412552485	0.587349884
2014	7	1.557738929	1.339853549	1.358439489	0.749277944	0.661060396	0.84155334	0.47031823	0.371141498	0.540069522	0.677163448	0.569346691	0.844170964	0.927071638	0.879620798	1.370175032	0.693266408
2014	8	0.224253406	0.24660731	0.555349158	0.6014882	0.560676813	0.653635888	0.524039767	0.380589298	0.647013256	0.825620286	0.731671097	0.997669859	0.792259951	0.731648367	1.119120286	0.65504802
2014	9	1.663073706	1.487876847	1.788576955	1.56760818	1.296805399	1.759255328	1.09181664	0.843227309	1.326954093	1.018963203	0.898869583	1.177970427	0.980269752	0.909837075	1.382850144	0.622197934
2014	10	-0.138505018	-0.264179835	-0.175217877	0.778592376	0.632814308	1.158517842	0.848767235	0.76371739	1.219653853	0.734610402	0.58630383	0.939720678	0.875489102	0.716129637	1.148441144	0.864381772
2014	11	-0.065954002	-0.01776551	0.088095134	0.493758844	0.385690011	0.686429066	0.538506682	0.440328524	0.783833372	0.64812053	0.571149953	0.909814413	0.935734012	0.76198018	1.135649047	0.779634303
2014	12	-1.771065891	-2.411792006	-1.618078274	-1.170590215	-1.202540818	-1.100891784	-0.313230067	-0.362982177	-0.172770749	-0.245448467	-0.232708855	0.069765506	0.280187024	0.201673676	0.419100571	0.556840184
2015	1	0.306640304	0.232921094	0.253638441	-0.652672731	-0.752862397	-0.804263881	-0.254356086	-0.349026969	-0.254641109	-0.107128745	-0.16778226	0.026826945	0.037387143	0.006768045	0.241460332	0.639536417
2015	2	-0.467303422	-0.589436452	-0.4532156	-0.725416508	-0.968273556	-0.895334748	-0.393004945	-0.639756767	-0.501568471	-0.31973776	-0.505576984	-0.353903881	-0.149439007	-0.194006648	0.076383897	0.660356084
2015	3	-0.693756422	-0.838648167	-0.687095368	-0.423233342	-0.564819014	-0.457461016	-0.867244635	-1.329573923	-0.990837169	-0.446249437	-0.703998463	-0.554259083	-0.400318852	-0.556552078	-0.31565801	0.685905546
2015	4	-0.366199939	-0.328387505	-0.189422603	-0.816497295	-1.047716274	-0.734019379	-0.841210904	-1.175395037	-0.950428065	-0.574738291	-0.96318629	-0.688133542	-0.473635768	-0.79064113	-0.50038763	0.672911087
2015	5	1.792713579	1.66674957	2.201651999	-0.047817599	-0.17906674	-0.002717358	-0.619309979	-0.830470355	-0.676622115	-0.362956543	-0.643070984	-0.457096781	-0.305161469	-0.566797123	-0.356302648	0.671683267
2015	6	0.902625537	0.876699755	0.876159586	0.816210708	0.663459043	1.039424485	-0.130920439	-0.280334036	-0.069388296	-0.629238495	-0.934225571	-0.707270047	-0.26327916	-0.508354485	-0.282590405	0.754709243
2015	7	0.707326493	0.615624682	0.345322827	1.702518169	1.534288523	1.714437638	-0.274785344	-0.353363609	-0.112485641	-0.553282162	-0.739386853	-0.608800319	-0.315736028	-0.556328371	-0.339805821	0.780681777
2015	8	1.049311384	1.00282675	1.193101512	1.080123152	1.005034529	1.022400028	0.211040336	0.103333746	0.360403796	-0.498523244	-0.643204316	-0.464978424	-0.265311138	-0.483090092	-0.255951027	0.75006809
2015	9	0.324318136	0.243141974	NA	0.638732167	0.491030284	NA	0.874973199	0.668011236	NA	0.004194215	-0.110539191	NA	-0.508014632	-0.713591466	NA	0.809707575
2015	10	-0.77276677	-0.921497697	NA	-0.304392795	-0.390647086	NA	0.582704929	0.508663913	NA	-0.445191915	-0.395556815	NA	-0.695852259	-0.729604037	NA	0.622358285
2015	11	0.774375107	0.746478704	NA	0.041969861	-0.002564109	NA	0.298545638	0.233595849	NA	0.121467786	0.116276113	NA	-0.494511019	-0.514081333	NA	0.658974902
2015	12	0.793172049	0.746926922	NA	0.467369931	0.408661059	NA	0.548132616	0.479660321	NA	0.728451936	0.662846292	NA	0.202382814	0.132686393	NA	0.574151655
